"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-2", "28889", "DiningProgramers.java:53", "Line Step", " file=DiningProgramers.java, line=53"
"Thread-2", "28890", "DiningProgramers.java:53", "Field Write", " context=Programmer:3, state=""E"""
"Thread-2", "28891", "DiningProgramers.java:55", "Line Step", " file=DiningProgramers.java, line=55"
"Thread-2", "28892", "DiningProgramers.java:59", "Line Step", " file=DiningProgramers.java, line=59"
"Thread-2", "28893", "DiningProgramers.java:63", "Line Step", " file=DiningProgramers.java, line=63"
"Thread-2", "28894", "DiningProgramers.java:64", "Line Step", " file=DiningProgramers.java, line=64"
"Thread-2", "28895", "DiningProgramers.java:64", "Field Read", " context=Programmer:3, name"
"Thread-2", "28896", "DiningProgramers.java:65", "Line Step", " file=DiningProgramers.java, line=65"
"Thread-0", "28897", "DiningProgramers.java:44", "Line Step", " file=DiningProgramers.java, line=44"
"Thread-0", "28898", "DiningProgramers.java:44", "Method Call", " caller=Programmer:1#run:1, target=Programmer:1#set_state:675"
"Thread-0", "28899", "DiningProgramers.java:52", "Method Entered", " "
"Thread-0", "28900", "DiningProgramers.java:52", "Variable Write", " context=Programmer:1#set_state:675, s=""E"""
"Thread-0", "28901", "DiningProgramers.java:53", "Line Step", " file=DiningProgramers.java, line=53"
"Thread-0", "28902", "DiningProgramers.java:53", "Field Write", " context=Programmer:1, state=""E"""
"Thread-0", "28903", "DiningProgramers.java:55", "Line Step", " file=DiningProgramers.java, line=55"
"Thread-0", "28904", "DiningProgramers.java:59", "Line Step", " file=DiningProgramers.java, line=59"
"Thread-0", "28905", "DiningProgramers.java:63", "Line Step", " file=DiningProgramers.java, line=63"
"Thread-0", "28906", "DiningProgramers.java:64", "Line Step", " file=DiningProgramers.java, line=64"
"Thread-2", "28907", "DiningProgramers.java:66", "Line Step", " file=DiningProgramers.java, line=66"
"Thread-0", "28908", "DiningProgramers.java:64", "Field Read", " context=Programmer:1, name"
"Thread-2", "28909", "DiningProgramers.java:66", "Field Read", " context=Programmer:3, name"
"Thread-0", "28910", "DiningProgramers.java:65", "Line Step", " file=DiningProgramers.java, line=65"
"Thread-2", "28911", "DiningProgramers.java:68", "Line Step", " file=DiningProgramers.java, line=68"
"Thread-2", "28912", "DiningProgramers.java:70", "Line Step", " file=DiningProgramers.java, line=70"
"Thread-2", "28913", "DiningProgramers.java:70", "Method Exit", " returner=Programmer:3#set_state:674, value=<void>"
"Thread-2", "28914", "DiningProgramers.java:44", "Method Returned", " "
"Thread-2", "28915", "DiningProgramers.java:45", "Line Step", " file=DiningProgramers.java, line=45"
"Thread-2", "28916", "DiningProgramers.java:45", "Method Call", " caller=Programmer:3#run:3, target=Programmer:3#set_state:676"
"Thread-2", "28917", "DiningProgramers.java:52", "Method Entered", " "
"Thread-2", "28918", "DiningProgramers.java:52", "Variable Write", " context=Programmer:3#set_state:676, s=""C"""
"Thread-2", "28919", "DiningProgramers.java:53", "Line Step", " file=DiningProgramers.java, line=53"
"Thread-2", "28920", "DiningProgramers.java:53", "Field Write", " context=Programmer:3, state=""C"""
"Thread-2", "28921", "DiningProgramers.java:55", "Line Step", " file=DiningProgramers.java, line=55"
"Thread-2", "28922", "DiningProgramers.java:56", "Line Step", " file=DiningProgramers.java, line=56"
"Thread-2", "28923", "DiningProgramers.java:56", "Field Read", " context=Programmer:3, name"
"Thread-0", "28924", "DiningProgramers.java:66", "Line Step", " file=DiningProgramers.java, line=66"
"Thread-0", "28925", "DiningProgramers.java:66", "Field Read", " context=Programmer:1, name"
"Thread-2", "28926", "DiningProgramers.java:57", "Line Step", " file=DiningProgramers.java, line=57"
"Thread-0", "28927", "DiningProgramers.java:68", "Line Step", " file=DiningProgramers.java, line=68"
"Thread-0", "28928", "DiningProgramers.java:70", "Line Step", " file=DiningProgramers.java, line=70"
"Thread-0", "28929", "DiningProgramers.java:70", "Method Exit", " returner=Programmer:1#set_state:675, value=<void>"
"Thread-0", "28930", "DiningProgramers.java:44", "Method Returned", " "
"Thread-0", "28931", "DiningProgramers.java:45", "Line Step", " file=DiningProgramers.java, line=45"
"Thread-0", "28932", "DiningProgramers.java:45", "Method Call", " caller=Programmer:1#run:1, target=Programmer:1#set_state:677"
"Thread-0", "28933", "DiningProgramers.java:52", "Method Entered", " "
"Thread-0", "28934", "DiningProgramers.java:52", "Variable Write", " context=Programmer:1#set_state:677, s=""C"""
"Thread-0", "28935", "DiningProgramers.java:53", "Line Step", " file=DiningProgramers.java, line=53"
"Thread-0", "28936", "DiningProgramers.java:53", "Field Write", " context=Programmer:1, state=""C"""
"Thread-0", "28937", "DiningProgramers.java:55", "Line Step", " file=DiningProgramers.java, line=55"
"Thread-0", "28938", "DiningProgramers.java:56", "Line Step", " file=DiningProgramers.java, line=56"
"Thread-0", "28939", "DiningProgramers.java:56", "Field Read", " context=Programmer:1, name"
"Thread-0", "28940", "DiningProgramers.java:57", "Line Step", " file=DiningProgramers.java, line=57"
"Thread-2", "28941", "DiningProgramers.java:59", "Line Step", " file=DiningProgramers.java, line=59"
"Thread-2", "28942", "DiningProgramers.java:63", "Line Step", " file=DiningProgramers.java, line=63"
"Thread-2", "28943", "DiningProgramers.java:70", "Line Step", " file=DiningProgramers.java, line=70"
"Thread-2", "28944", "DiningProgramers.java:70", "Method Exit", " returner=Programmer:3#set_state:676, value=<void>"
"Thread-2", "28945", "DiningProgramers.java:45", "Method Returned", " "
"Thread-2", "28946", "DiningProgramers.java:46", "Line Step", " file=DiningProgramers.java, line=46"
"Thread-2", "28947", "DiningProgramers.java:46", "Field Read", " context=Programmer:3, fs"
"Thread-2", "28948", "DiningProgramers.java:46", "Method Call", " caller=Programmer:3#run:3, target=Forks:1#drop:223"
"Thread-2", "28949", "DiningProgramers.java:94", "Method Entered", " "
"Thread-2", "28950", "DiningProgramers.java:94", "Variable Write", " context=Forks:1#drop:223, p=Programmer:3"
"Thread-2", "28951", "DiningProgramers.java:96", "Line Step", " file=DiningProgramers.java, line=96"
"Thread-2", "28952", "DiningProgramers.java:96", "Field Read", " context=Programmer:3, count"
"Thread-2", "28953", "DiningProgramers.java:97", "Line Step", " file=DiningProgramers.java, line=97"
"Thread-2", "28954", "DiningProgramers.java:97", "Field Read", " context=Programmer:3, count"
"Thread-2", "28955", "DiningProgramers.java:97", "Field Write", " context=Programmer:3, count=0"
"Thread-2", "28956", "DiningProgramers.java:98", "Line Step", " file=DiningProgramers.java, line=98"
"Thread-2", "28957", "DiningProgramers.java:98", "Field Read", " context=Forks:1, n"
"Thread-2", "28958", "DiningProgramers.java:98", "Field Write", " context=Forks:1, n=3"
"Thread-2", "28959", "DiningProgramers.java:99", "Line Step", " file=DiningProgramers.java, line=99"
"Thread-2", "28960", "DiningProgramers.java:101", "Line Step", " file=DiningProgramers.java, line=101"
"Thread-2", "28961", "DiningProgramers.java:103", "Line Step", " file=DiningProgramers.java, line=103"
"Thread-2", "28962", "DiningProgramers.java:103", "Method Exit", " returner=Forks:1#drop:223, value=<void>"
"Thread-3", "28963", "DiningProgramers.java:78", "Line Step", " file=DiningProgramers.java, line=78"
"Thread-2", "28964", "DiningProgramers.java:46", "Method Returned", " "
"Thread-2", "28965", "DiningProgramers.java:39", "Line Step", " file=DiningProgramers.java, line=39"
"Thread-3", "28966", "DiningProgramers.java:78", "Field Read", " context=Forks:1, n"
"Thread-2", "28967", "DiningProgramers.java:39", "Variable Write", " context=Programmer:3#run:3, i=42"
"Thread-2", "28968", "DiningProgramers.java:40", "Line Step", " file=DiningProgramers.java, line=40"
"Thread-3", "28969", "DiningProgramers.java:78", "Field Read", " context=Programmer:4, count"
"Thread-2", "28970", "DiningProgramers.java:40", "Field Read", " context=Programmer:3, fs"
"Thread-3", "28971", "DiningProgramers.java:79", "Line Step", " file=DiningProgramers.java, line=79"
"Thread-3", "28972", "DiningProgramers.java:79", "Field Read", " context=Programmer:4, count"
"Thread-3", "28973", "DiningProgramers.java:79", "Field Read", " context=Forks:1, n"
"Thread-0", "28974", "DiningProgramers.java:59", "Line Step", " file=DiningProgramers.java, line=59"
"Thread-3", "28975", "DiningProgramers.java:80", "Line Step", " file=DiningProgramers.java, line=80"
"Thread-0", "28976", "DiningProgramers.java:63", "Line Step", " file=DiningProgramers.java, line=63"
"Thread-3", "28977", "DiningProgramers.java:80", "Field Write", " context=Programmer:4, count=1"
"Thread-0", "28978", "DiningProgramers.java:70", "Line Step", " file=DiningProgramers.java, line=70"
"Thread-3", "28979", "DiningProgramers.java:81", "Line Step", " file=DiningProgramers.java, line=81"
"Thread-0", "28980", "DiningProgramers.java:70", "Method Exit", " returner=Programmer:1#set_state:677, value=<void>"
"Thread-3", "28981", "DiningProgramers.java:81", "Field Read", " context=Forks:1, n"
"Thread-0", "28982", "DiningProgramers.java:45", "Method Returned", " "
"Thread-0", "28983", "DiningProgramers.java:46", "Line Step", " file=DiningProgramers.java, line=46"
"Thread-3", "28984", "DiningProgramers.java:81", "Field Write", " context=Forks:1, n=2"
"Thread-0", "28985", "DiningProgramers.java:46", "Field Read", " context=Programmer:1, fs"
"Thread-3", "28986", "DiningProgramers.java:82", "Line Step", " file=DiningProgramers.java, line=82"
"Thread-3", "28987", "DiningProgramers.java:78", "Line Step", " file=DiningProgramers.java, line=78"
"Thread-3", "28988", "DiningProgramers.java:78", "Field Read", " context=Forks:1, n"
"Thread-3", "28989", "DiningProgramers.java:78", "Field Read", " context=Programmer:4, count"
"Thread-3", "28990", "DiningProgramers.java:79", "Line Step", " file=DiningProgramers.java, line=79"
"Thread-3", "28991", "DiningProgramers.java:79", "Field Read", " context=Programmer:4, count"
"Thread-3", "28992", "DiningProgramers.java:83", "Line Step", " file=DiningProgramers.java, line=83"
"Thread-3", "28993", "DiningProgramers.java:83", "Field Read", " context=Programmer:4, count"
"Thread-3", "28994", "DiningProgramers.java:83", "Field Read", " context=Forks:1, n"
"Thread-3", "28995", "DiningProgramers.java:84", "Line Step", " file=DiningProgramers.java, line=84"
"Thread-3", "28996", "DiningProgramers.java:84", "Field Write", " context=Programmer:4, count=2"
"Thread-3", "28997", "DiningProgramers.java:85", "Line Step", " file=DiningProgramers.java, line=85"
"Thread-3", "28998", "DiningProgramers.java:85", "Field Read", " context=Forks:1, n"
"Thread-3", "28999", "DiningProgramers.java:85", "Field Write", " context=Forks:1, n=1"
"Thread-3", "29000", "DiningProgramers.java:86", "Line Step", " file=DiningProgramers.java, line=86"
"Thread-3", "29001", "DiningProgramers.java:78", "Line Step", " file=DiningProgramers.java, line=78"
"Thread-3", "29002", "DiningProgramers.java:78", "Field Read", " context=Forks:1, n"
"Thread-3", "29003", "DiningProgramers.java:78", "Field Read", " context=Programmer:4, count"
"Thread-3", "29004", "DiningProgramers.java:91", "Line Step", " file=DiningProgramers.java, line=91"
"Thread-3", "29005", "DiningProgramers.java:93", "Line Step", " file=DiningProgramers.java, line=93"
"Thread-3", "29006", "DiningProgramers.java:93", "Method Exit", " returner=Forks:1#pickup:446, value=<void>"
"Thread-0", "29007", "DiningProgramers.java:46", "Method Call", " caller=Programmer:1#run:1, target=Forks:1#drop:224"
"Thread-0", "29008", "DiningProgramers.java:94", "Method Entered", " "
"Thread-0", "29009", "DiningProgramers.java:94", "Variable Write", " context=Forks:1#drop:224, p=Programmer:1"
"Thread-0", "29010", "DiningProgramers.java:96", "Line Step", " file=DiningProgramers.java, line=96"
"Thread-3", "29011", "DiningProgramers.java:40", "Method Returned", " "
"Thread-3", "29012", "DiningProgramers.java:41", "Line Step", " file=DiningProgramers.java, line=41"
"Thread-0", "29013", "DiningProgramers.java:96", "Field Read", " context=Programmer:1, count"
"Thread-3", "29014", "DiningProgramers.java:41", "Method Call", " caller=Programmer:4#run:4, target=Programmer:4#set_state:678"
"Thread-3", "29015", "DiningProgramers.java:52", "Method Entered", " "
"Thread-3", "29016", "DiningProgramers.java:52", "Variable Write", " context=Programmer:4#set_state:678, s=""H"""
"Thread-3", "29017", "DiningProgramers.java:53", "Line Step", " file=DiningProgramers.java, line=53"
"Thread-0", "29018", "DiningProgramers.java:97", "Line Step", " file=DiningProgramers.java, line=97"
"Thread-3", "29019", "DiningProgramers.java:53", "Field Write", " context=Programmer:4, state=""H"""
"Thread-0", "29020", "DiningProgramers.java:97", "Field Read", " context=Programmer:1, count"
"Thread-3", "29021", "DiningProgramers.java:55", "Line Step", " file=DiningProgramers.java, line=55"
"Thread-0", "29022", "DiningProgramers.java:97", "Field Write", " context=Programmer:1, count=0"
"Thread-3", "29023", "DiningProgramers.java:59", "Line Step", " file=DiningProgramers.java, line=59"
"Thread-0", "29024", "DiningProgramers.java:98", "Line Step", " file=DiningProgramers.java, line=98"
"Thread-3", "29025", "DiningProgramers.java:60", "Line Step", " file=DiningProgramers.java, line=60"
"Thread-0", "29026", "DiningProgramers.java:98", "Field Read", " context=Forks:1, n"
"Thread-3", "29027", "DiningProgramers.java:60", "Field Read", " context=Programmer:4, name"
"Thread-0", "29028", "DiningProgramers.java:98", "Field Write", " context=Forks:1, n=3"
"Thread-0", "29029", "DiningProgramers.java:99", "Line Step", " file=DiningProgramers.java, line=99"
"Thread-0", "29030", "DiningProgramers.java:101", "Line Step", " file=DiningProgramers.java, line=101"
"Thread-3", "29031", "DiningProgramers.java:61", "Line Step", " file=DiningProgramers.java, line=61"
"Thread-0", "29032", "DiningProgramers.java:103", "Line Step", " file=DiningProgramers.java, line=103"
"Thread-0", "29033", "DiningProgramers.java:103", "Method Exit", " returner=Forks:1#drop:224, value=<void>"
"Thread-2", "29034", "DiningProgramers.java:40", "Method Call", " caller=Programmer:3#run:3, target=Forks:1#pickup:452"
"Thread-2", "29035", "DiningProgramers.java:76", "Method Entered", " "
"Thread-2", "29036", "DiningProgramers.java:76", "Variable Write", " context=Forks:1#pickup:452, p=Programmer:3"
"Thread-2", "29037", "DiningProgramers.java:78", "Line Step", " file=DiningProgramers.java, line=78"
"Thread-0", "29038", "DiningProgramers.java:46", "Method Returned", " "
"Thread-0", "29039", "DiningProgramers.java:39", "Line Step", " file=DiningProgramers.java, line=39"
"Thread-2", "29040", "DiningProgramers.java:78", "Field Read", " context=Forks:1, n"
"Thread-0", "29041", "DiningProgramers.java:39", "Variable Write", " context=Programmer:1#run:1, i=48"
"Thread-0", "29042", "DiningProgramers.java:40", "Line Step", " file=DiningProgramers.java, line=40"
"Thread-2", "29043", "DiningProgramers.java:78", "Field Read", " context=Programmer:3, count"
"Thread-0", "29044", "DiningProgramers.java:40", "Field Read", " context=Programmer:1, fs"
"Thread-2", "29045", "DiningProgramers.java:79", "Line Step", " file=DiningProgramers.java, line=79"
"Thread-2", "29046", "DiningProgramers.java:79", "Field Read", " context=Programmer:3, count"
"Thread-2", "29047", "DiningProgramers.java:79", "Field Read", " context=Forks:1, n"
"Thread-2", "29048", "DiningProgramers.java:80", "Line Step", " file=DiningProgramers.java, line=80"
"Thread-2", "29049", "DiningProgramers.java:80", "Field Write", " context=Programmer:3, count=1"
"Thread-2", "29050", "DiningProgramers.java:81", "Line Step", " file=DiningProgramers.java, line=81"
"Thread-2", "29051", "DiningProgramers.java:81", "Field Read", " context=Forks:1, n"
"Thread-2", "29052", "DiningProgramers.java:81", "Field Write", " context=Forks:1, n=2"
"Thread-2", "29053", "DiningProgramers.java:82", "Line Step", " file=DiningProgramers.java, line=82"
"Thread-2", "29054", "DiningProgramers.java:78", "Line Step", " file=DiningProgramers.java, line=78"
"Thread-2", "29055", "DiningProgramers.java:78", "Field Read", " context=Forks:1, n"
"Thread-2", "29056", "DiningProgramers.java:78", "Field Read", " context=Programmer:3, count"
"Thread-2", "29057", "DiningProgramers.java:79", "Line Step", " file=DiningProgramers.java, line=79"
"Thread-2", "29058", "DiningProgramers.java:79", "Field Read", " context=Programmer:3, count"
"Thread-2", "29059", "DiningProgramers.java:83", "Line Step", " file=DiningProgramers.java, line=83"
"Thread-2", "29060", "DiningProgramers.java:83", "Field Read", " context=Programmer:3, count"
"Thread-2", "29061", "DiningProgramers.java:83", "Field Read", " context=Forks:1, n"
"Thread-2", "29062", "DiningProgramers.java:84", "Line Step", " file=DiningProgramers.java, line=84"
"Thread-2", "29063", "DiningProgramers.java:84", "Field Write", " context=Programmer:3, count=2"
"Thread-2", "29064", "DiningProgramers.java:85", "Line Step", " file=DiningProgramers.java, line=85"
"Thread-2", "29065", "DiningProgramers.java:85", "Field Read", " context=Forks:1, n"
"Thread-2", "29066", "DiningProgramers.java:85", "Field Write", " context=Forks:1, n=1"
"Thread-2", "29067", "DiningProgramers.java:86", "Line Step", " file=DiningProgramers.java, line=86"
"Thread-2", "29068", "DiningProgramers.java:78", "Line Step", " file=DiningProgramers.java, line=78"
"Thread-2", "29069", "DiningProgramers.java:78", "Field Read", " context=Forks:1, n"
"Thread-2", "29070", "DiningProgramers.java:78", "Field Read", " context=Programmer:3, count"
"Thread-2", "29071", "DiningProgramers.java:91", "Line Step", " file=DiningProgramers.java, line=91"
"Thread-2", "29072", "DiningProgramers.java:93", "Line Step", " file=DiningProgramers.java, line=93"
"Thread-2", "29073", "DiningProgramers.java:93", "Method Exit", " returner=Forks:1#pickup:452, value=<void>"
"Thread-0", "29074", "DiningProgramers.java:40", "Method Call", " caller=Programmer:1#run:1, target=Forks:1#pickup:453"
"Thread-0", "29075", "DiningProgramers.java:76", "Method Entered", " "
"Thread-0", "29076", "DiningProgramers.java:76", "Variable Write", " context=Forks:1#pickup:453, p=Programmer:1"
"Thread-0", "29077", "DiningProgramers.java:78", "Line Step", " file=DiningProgramers.java, line=78"
"Thread-2", "29078", "DiningProgramers.java:40", "Method Returned", " "
"Thread-2", "29079", "DiningProgramers.java:41", "Line Step", " file=DiningProgramers.java, line=41"
"Thread-3", "29080", "DiningProgramers.java:63", "Line Step", " file=DiningProgramers.java, line=63"
"Thread-0", "29081", "DiningProgramers.java:78", "Field Read", " context=Forks:1, n"
"Thread-2", "29082", "DiningProgramers.java:41", "Method Call", " caller=Programmer:3#run:3, target=Programmer:3#set_state:679"
"Thread-2", "29083", "DiningProgramers.java:52", "Method Entered", " "
"Thread-2", "29084", "DiningProgramers.java:52", "Variable Write", " context=Programmer:3#set_state:679, s=""H"""
"Thread-2", "29085", "DiningProgramers.java:53", "Line Step", " file=DiningProgramers.java, line=53"
"Thread-3", "29086", "DiningProgramers.java:70", "Line Step", " file=DiningProgramers.java, line=70"
"Thread-0", "29087", "DiningProgramers.java:78", "Field Read", " context=Programmer:1, count"
"Thread-2", "29088", "DiningProgramers.java:53", "Field Write", " context=Programmer:3, state=""H"""
"Thread-3", "29089", "DiningProgramers.java:70", "Method Exit", " returner=Programmer:4#set_state:678, value=<void>"
"Thread-0", "29090", "DiningProgramers.java:79", "Line Step", " file=DiningProgramers.java, line=79"
"Thread-2", "29091", "DiningProgramers.java:55", "Line Step", " file=DiningProgramers.java, line=55"
"Thread-3", "29092", "DiningProgramers.java:41", "Method Returned", " "
"Thread-3", "29093", "DiningProgramers.java:42", "Line Step", " file=DiningProgramers.java, line=42"
"Thread-0", "29094", "DiningProgramers.java:79", "Field Read", " context=Programmer:1, count"
"Thread-2", "29095", "DiningProgramers.java:59", "Line Step", " file=DiningProgramers.java, line=59"
"Thread-3", "29096", "DiningProgramers.java:42", "Field Read", " context=Programmer:4, fs"
"Thread-0", "29097", "DiningProgramers.java:79", "Field Read", " context=Forks:1, n"
"Thread-2", "29098", "DiningProgramers.java:60", "Line Step", " file=DiningProgramers.java, line=60"
"Thread-0", "29099", "DiningProgramers.java:83", "Line Step", " file=DiningProgramers.java, line=83"
"Thread-2", "29100", "DiningProgramers.java:60", "Field Read", " context=Programmer:3, name"
"Thread-0", "29101", "DiningProgramers.java:83", "Field Read", " context=Programmer:1, count"
"Thread-0", "29102", "DiningProgramers.java:88", "Line Step", " file=DiningProgramers.java, line=88"
"Thread-1", "29103", "DiningProgramers.java:78", "Line Step", " file=DiningProgramers.java, line=78"
"Thread-2", "29104", "DiningProgramers.java:61", "Line Step", " file=DiningProgramers.java, line=61"
"Thread-1", "29105", "DiningProgramers.java:78", "Field Read", " context=Forks:1, n"
"Thread-1", "29106", "DiningProgramers.java:78", "Field Read", " context=Programmer:2, count"
"Thread-1", "29107", "DiningProgramers.java:79", "Line Step", " file=DiningProgramers.java, line=79"
"Thread-1", "29108", "DiningProgramers.java:79", "Field Read", " context=Programmer:2, count"
"Thread-1", "29109", "DiningProgramers.java:79", "Field Read", " context=Forks:1, n"
"Thread-1", "29110", "DiningProgramers.java:83", "Line Step", " file=DiningProgramers.java, line=83"
"Thread-1", "29111", "DiningProgramers.java:83", "Field Read", " context=Programmer:2, count"
"Thread-1", "29112", "DiningProgramers.java:88", "Line Step", " file=DiningProgramers.java, line=88"
"Thread-3", "29113", "DiningProgramers.java:42", "Method Call", " caller=Programmer:4#run:4, target=Forks:1#pickup:454"
"Thread-3", "29114", "DiningProgramers.java:76", "Method Entered", " "
"Thread-3", "29115", "DiningProgramers.java:76", "Variable Write", " context=Forks:1#pickup:454, p=Programmer:4"
"Thread-3", "29116", "DiningProgramers.java:78", "Line Step", " file=DiningProgramers.java, line=78"
"Thread-3", "29117", "DiningProgramers.java:78", "Field Read", " context=Forks:1, n"
"Thread-3", "29118", "DiningProgramers.java:78", "Field Read", " context=Programmer:4, count"
"Thread-3", "29119", "DiningProgramers.java:91", "Line Step", " file=DiningProgramers.java, line=91"
"Thread-3", "29120", "DiningProgramers.java:93", "Line Step", " file=DiningProgramers.java, line=93"
"Thread-3", "29121", "DiningProgramers.java:93", "Method Exit", " returner=Forks:1#pickup:454, value=<void>"
"Thread-3", "29122", "DiningProgramers.java:42", "Method Returned", " "
"Thread-3", "29123", "DiningProgramers.java:43", "Line Step", " file=DiningProgramers.java, line=43"
"Thread-2", "29124", "DiningProgramers.java:63", "Line Step", " file=DiningProgramers.java, line=63"
"Thread-2", "29125", "DiningProgramers.java:70", "Line Step", " file=DiningProgramers.java, line=70"
"Thread-2", "29126", "DiningProgramers.java:70", "Method Exit", " returner=Programmer:3#set_state:679, value=<void>"
"Thread-2", "29127", "DiningProgramers.java:41", "Method Returned", " "
"Thread-2", "29128", "DiningProgramers.java:42", "Line Step", " file=DiningProgramers.java, line=42"
"Thread-2", "29129", "DiningProgramers.java:42", "Field Read", " context=Programmer:3, fs"
"Thread-2", "29130", "DiningProgramers.java:42", "Method Call", " caller=Programmer:3#run:3, target=Forks:1#pickup:455"
"Thread-2", "29131", "DiningProgramers.java:76", "Method Entered", " "
"Thread-2", "29132", "DiningProgramers.java:76", "Variable Write", " context=Forks:1#pickup:455, p=Programmer:3"
"Thread-2", "29133", "DiningProgramers.java:78", "Line Step", " file=DiningProgramers.java, line=78"
"Thread-2", "29134", "DiningProgramers.java:78", "Field Read", " context=Forks:1, n"
"Thread-2", "29135", "DiningProgramers.java:78", "Field Read", " context=Programmer:3, count"
"Thread-2", "29136", "DiningProgramers.java:91", "Line Step", " file=DiningProgramers.java, line=91"
"Thread-2", "29137", "DiningProgramers.java:93", "Line Step", " file=DiningProgramers.java, line=93"
"Thread-2", "29138", "DiningProgramers.java:93", "Method Exit", " returner=Forks:1#pickup:455, value=<void>"
"Thread-2", "29139", "DiningProgramers.java:42", "Method Returned", " "
"Thread-2", "29140", "DiningProgramers.java:43", "Line Step", " file=DiningProgramers.java, line=43"
"Thread-3", "29141", "DiningProgramers.java:44", "Line Step", " file=DiningProgramers.java, line=44"
"Thread-3", "29142", "DiningProgramers.java:44", "Method Call", " caller=Programmer:4#run:4, target=Programmer:4#set_state:680"
"Thread-3", "29143", "DiningProgramers.java:52", "Method Entered", " "
"Thread-3", "29144", "DiningProgramers.java:52", "Variable Write", " context=Programmer:4#set_state:680, s=""E"""
"Thread-3", "29145", "DiningProgramers.java:53", "Line Step", " file=DiningProgramers.java, line=53"
"Thread-2", "29146", "DiningProgramers.java:44", "Line Step", " file=DiningProgramers.java, line=44"
"Thread-3", "29147", "DiningProgramers.java:53", "Field Write", " context=Programmer:4, state=""E"""
"Thread-2", "29148", "DiningProgramers.java:44", "Method Call", " caller=Programmer:3#run:3, target=Programmer:3#set_state:681"
"Thread-2", "29149", "DiningProgramers.java:52", "Method Entered", " "
"Thread-2", "29150", "DiningProgramers.java:52", "Variable Write", " context=Programmer:3#set_state:681, s=""E"""
"Thread-2", "29151", "DiningProgramers.java:53", "Line Step", " file=DiningProgramers.java, line=53"
"Thread-3", "29152", "DiningProgramers.java:55", "Line Step", " file=DiningProgramers.java, line=55"
"Thread-2", "29153", "DiningProgramers.java:53", "Field Write", " context=Programmer:3, state=""E"""
"Thread-3", "29154", "DiningProgramers.java:59", "Line Step", " file=DiningProgramers.java, line=59"
"Thread-2", "29155", "DiningProgramers.java:55", "Line Step", " file=DiningProgramers.java, line=55"
"Thread-3", "29156", "DiningProgramers.java:63", "Line Step", " file=DiningProgramers.java, line=63"
"Thread-2", "29157", "DiningProgramers.java:59", "Line Step", " file=DiningProgramers.java, line=59"
"Thread-3", "29158", "DiningProgramers.java:64", "Line Step", " file=DiningProgramers.java, line=64"
"Thread-2", "29159", "DiningProgramers.java:63", "Line Step", " file=DiningProgramers.java, line=63"
"Thread-3", "29160", "DiningProgramers.java:64", "Field Read", " context=Programmer:4, name"
"Thread-2", "29161", "DiningProgramers.java:64", "Line Step", " file=DiningProgramers.java, line=64"
"Thread-2", "29162", "DiningProgramers.java:64", "Field Read", " context=Programmer:3, name"
"Thread-3", "29163", "DiningProgramers.java:65", "Line Step", " file=DiningProgramers.java, line=65"
"Thread-2", "29164", "DiningProgramers.java:65", "Line Step", " file=DiningProgramers.java, line=65"
"Thread-3", "29165", "DiningProgramers.java:66", "Line Step", " file=DiningProgramers.java, line=66"
"Thread-3", "29166", "DiningProgramers.java:66", "Field Read", " context=Programmer:4, name"
"Thread-2", "29167", "DiningProgramers.java:66", "Line Step", " file=DiningProgramers.java, line=66"
"Thread-3", "29168", "DiningProgramers.java:68", "Line Step", " file=DiningProgramers.java, line=68"
"Thread-2", "29169", "DiningProgramers.java:66", "Field Read", " context=Programmer:3, name"
"Thread-3", "29170", "DiningProgramers.java:70", "Line Step", " file=DiningProgramers.java, line=70"
"Thread-3", "29171", "DiningProgramers.java:70", "Method Exit", " returner=Programmer:4#set_state:680, value=<void>"
"Thread-3", "29172", "DiningProgramers.java:44", "Method Returned", " "
"Thread-3", "29173", "DiningProgramers.java:45", "Line Step", " file=DiningProgramers.java, line=45"
"Thread-3", "29174", "DiningProgramers.java:45", "Method Call", " caller=Programmer:4#run:4, target=Programmer:4#set_state:682"
"Thread-3", "29175", "DiningProgramers.java:52", "Method Entered", " "
"Thread-3", "29176", "DiningProgramers.java:52", "Variable Write", " context=Programmer:4#set_state:682, s=""C"""
"Thread-3", "29177", "DiningProgramers.java:53", "Line Step", " file=DiningProgramers.java, line=53"
"Thread-2", "29178", "DiningProgramers.java:68", "Line Step", " file=DiningProgramers.java, line=68"
"Thread-3", "29179", "DiningProgramers.java:53", "Field Write", " context=Programmer:4, state=""C"""
"Thread-2", "29180", "DiningProgramers.java:70", "Line Step", " file=DiningProgramers.java, line=70"
"Thread-3", "29181", "DiningProgramers.java:55", "Line Step", " file=DiningProgramers.java, line=55"
"Thread-2", "29182", "DiningProgramers.java:70", "Method Exit", " returner=Programmer:3#set_state:681, value=<void>"
"Thread-3", "29183", "DiningProgramers.java:56", "Line Step", " file=DiningProgramers.java, line=56"
"Thread-2", "29184", "DiningProgramers.java:44", "Method Returned", " "
"Thread-2", "29185", "DiningProgramers.java:45", "Line Step", " file=DiningProgramers.java, line=45"
"Thread-3", "29186", "DiningProgramers.java:56", "Field Read", " context=Programmer:4, name"
"Thread-2", "29187", "DiningProgramers.java:45", "Method Call", " caller=Programmer:3#run:3, target=Programmer:3#set_state:683"
